heat_con,layout,location,neighborhood,type_layout,area,building,decoration,direction,heat,name,price,subway,url,visiting,zone,zoneinfo
集中供暖,暂无数据,燕顺路东,燕郊,房屋户型：2室1厅1卫  ,92平米  ,嘉都  ,,南 北,,嘉都 2室1厅 1600元,1600,,https://lf.lianjia.com/zufang/101103020889.html,,燕顺路东租房/中楼层(共14层)/2015年建板楼,2室1厅  
集中供暖,暂无数据,首尔甜城,燕郊,房屋户型：2室1厅1卫  ,71平米  ,首尔甜城一期  ,,西北,,首尔甜城一期 2室1厅 1500元,1500,,https://lf.lianjia.com/zufang/101103021005.html,,首尔甜城租房/高楼层(共33层)/2014年建塔楼,2室1厅  
集中供暖,整租,苹果园,石景山,房屋户型：2室1厅1卫  整租,68平米  ,苹果园小区一区  ,,南 北,,苹果园小区一区 2室1厅 4200元,4200,,https://bj.lianjia.com/zufang/101103021236.html,,苹果园租房/高楼层(共6层)/1999年建板楼,2室1厅  
集中供暖,整租,朝阳公园,朝阳,房屋户型：4室1厅2卫  整租,196平米  ,东润枫景三期  ,精装修,南 北,集中供暖,朝阳公园 东北四环 东润枫景南北通透四居室,17000,近地铁,https://bj.lianjia.com/zufang/101103021277.html,随时看房,朝阳公园租房/中楼层(共18层)/2003年建板楼,4室1厅  
集中供暖,暂无数据,福成五期公交总站,燕郊,房屋户型：2室1厅1卫  ,74平米  ,福城上上城六期  ,,东南,,福城上上城六期 2室1厅 1700元,1700,,https://lf.lianjia.com/zufang/101103021281.html,,福成五期公交总站租房/低楼层(共26层)/2013年建板楼,2室1厅  
集中供暖,暂无数据,福成四期,燕郊,房屋户型：1室1厅1卫  ,58平米  ,@北京  ,,南,,@北京 1室1厅 1500元,1500,,https://lf.lianjia.com/zufang/101103021399.html,,福成四期租房/中楼层(共30层)/2012年建板塔结合,1室1厅  
集中供暖,暂无数据,亦庄,亦庄开发区,房屋户型：2室1厅1卫  ,92平米  ,林肯公园  ,,南 北,,林肯公园 2室1厅 9300元,9300,,https://bj.lianjia.com/zufang/101103021433.html,,亦庄租房/高楼层(共17层)/2009年建板楼,2室1厅  
自供暖,整租,岳各庄,丰台,房屋户型：3室2厅2卫  整租,168平米  ,万科紫台  ,,南,,万科紫台 3室2厅 15000元,15000,,https://bj.lianjia.com/zufang/101103021490.html,,岳各庄租房/低楼层(共18层)/2006年建板楼,3室2厅  
集中供暖,暂无数据,马驹桥,亦庄开发区,房屋户型：3室2厅1卫  ,106平米  ,新海北里  ,,南 北,,新海北里 3室2厅 5000元,5000,,https://bj.lianjia.com/zufang/101103021525.html,,马驹桥租房/高楼层(共6层)/2003年建板楼,3室2厅  
集中供暖,整租,潞苑,通州,房屋户型：2室1厅1卫  整租,89平米  ,K2清水湾  ,,西南,,K2清水湾正规两居室有家具家电带车位看房方便,5200,,https://bj.lianjia.com/zufang/101103021559.html,,潞苑租房/中楼层(共27层)/2012年建塔楼,2室1厅  
暂无数据,暂无数据,小汤山,昌平,房屋户型：6室4厅4卫  ,554平米  ,保利垄上六区  ,,南 北,,保利垄上六区 6室4厅 30000元,30000,,https://bj.lianjia.com/zufang/101103021688.html,,小汤山租房/低楼层(共2层)/2008年建暂无数据,6室4厅  
集中供暖,整租,回龙观,昌平,房屋户型：1房间1卫  整租,46平米  ,首开国风美唐综合楼  ,,东,,首开国风美唐综合楼 1房间1卫 5000元,5000,,https://bj.lianjia.com/zufang/101103021795.html,,回龙观租房/低楼层(共17层)/2014年建板楼,1房间1卫  
集中供暖,整租,顺义城,顺义,房屋户型：1室1厅1卫  整租,53平米  ,怡馨家园  ,,北,,电梯一居现代化装修全新宜家家具清新文艺光线好,4000,,https://bj.lianjia.com/zufang/101103018649.html,,顺义城租房/中楼层(共15层)/2005年建板塔结合,1室1厅  
集中供暖,整租,玉泉营,丰台,房屋户型：1室0厅1卫  整租,48平米  ,万年花城三期  ,,东,,10号线首经贸站，西南三环，拎包入住1居,4800,,https://bj.lianjia.com/zufang/101103018745.html,,玉泉营租房/低楼层(共16层)/2006年建板楼,1室0厅  
自供暖,整租,回龙观,昌平,房屋户型：2室1厅1卫  整租,97平米  ,新龙城  ,,东,,新龙城 2室1厅 8100元,8100,,https://bj.lianjia.com/zufang/101103214563.html,,回龙观租房/中楼层(共8层)/2006年建板楼,2室1厅  
集中供暖,暂无数据,燕顺路西,燕郊,房屋户型：2室1厅1卫  ,89平米  ,美林湾  ,,南,,美林湾 2室1厅 1600元,1600,,https://lf.lianjia.com/zufang/101103214566.html,,燕顺路西租房/低楼层(共24层)/2009年建板塔结合,2室1厅  
暂无数据,暂无数据,燕顺路国道,燕郊,房屋户型：2室1厅1卫  ,84平米  ,汇福悦榕湾  ,,南,,汇福悦榕湾 2室1厅 2000元,2000,,https://lf.lianjia.com/zufang/101103214634.html,,燕顺路国道租房/高楼层(共34层)/暂无数据,2室1厅  
集中供暖,暂无数据,二里庄,海淀,房屋户型：2室1厅1卫  ,79平米  ,健翔园  ,,东 北,,健翔园 2室1厅 8500元,8500,,https://bj.lianjia.com/zufang/101103214641.html,,二里庄租房/中楼层(共24层)/2000年建塔楼,2室1厅  
集中供暖,整租,建国门内,东城,房屋户型：1室1厅1卫  整租,38平米  ,西总布胡同55号院  ,,南,,西总布胡同55号院 1室1厅 7500元,7500,,https://bj.lianjia.com/zufang/101103214858.html,,建国门内租房/低楼层(共6层)/1990年建板楼,1室1厅  
集中供暖,暂无数据,燕顺路国道,燕郊,房屋户型：2室1厅1卫  ,91平米  ,福城上上城二季  ,,南,,福城上上城二季 2室1厅 1600元,1600,,https://lf.lianjia.com/zufang/101103214862.html,,燕顺路国道租房/低楼层(共23层)/2009年建板塔结合,2室1厅  
集中供暖,暂无数据,首尔甜城,燕郊,房屋户型：3室1厅1卫  ,84平米  ,天佑爱上岛  ,,南 北,,天佑爱上岛 3室1厅 1800元,1800,,https://lf.lianjia.com/zufang/101103214866.html,,首尔甜城租房/低楼层(共32层)/板楼,3室1厅  
集中供暖,整租,皂君庙,海淀,房屋户型：3室1厅1卫  整租,77平米  ,农科院  ,,南 北,,"农科院小区,全明格局,采光好!南北通透三居!",11800,,https://bj.lianjia.com/zufang/101103214873.html,,皂君庙租房/中楼层(共6层)/1992年建板楼,3室1厅  
集中供暖,暂无数据,燕京航城,燕郊,房屋户型：2室1厅1卫  ,91平米  ,维多利亚  ,,南,,维多利亚 2室1厅 1800元,1800,,https://lf.lianjia.com/zufang/101103214913.html,,燕京航城租房/高楼层(共34层)/2009年建塔楼,2室1厅  
集中供暖,暂无数据,燕顺路西,燕郊,房屋户型：2室1厅1卫  ,81平米  ,纳丹堡  ,,南,,纳丹堡 2室1厅 1500元,1500,,https://lf.lianjia.com/zufang/101103214927.html,,燕顺路西租房/低楼层(共27层)/2009年建板楼,2室1厅  
集中供暖,暂无数据,燕京航城,燕郊,房屋户型：3室1厅2卫  ,113平米  ,紫竹园B区  ,,南 北,,紫竹园B区 3室1厅 3000元,3000,,https://lf.lianjia.com/zufang/101103214934.html,,燕京航城租房/中楼层(共5层)/2003年建板楼,3室1厅  
集中供暖,暂无数据,东关,昌平,房屋户型：2室1厅1卫  ,84平米  ,昌盛园三区  ,,南 北,,昌盛园三区 2室1厅 4500元,4500,,https://bj.lianjia.com/zufang/101103214959.html,,东关租房/中楼层(共6层)/2002年建板楼,2室1厅  
集中供暖,整租,临河里,通州,房屋户型：2室1厅1卫  整租,97平米  ,花涧溪  ,精装修,南 北,集中供暖,带电梯精装2居室，户型好，采光好，交通便利。,5500,近地铁,https://bj.lianjia.com/zufang/101102897708.html,随时看房,临河里租房/高楼层(共12层)/2010年建板塔结合,2室1厅  
集中供暖,暂无数据,黄村北,大兴,房屋户型：2室2厅2卫  ,91平米  ,顺驰领海  ,,南 北,,顺驰领海南北通透中等装修优质两居室,5800,,https://bj.lianjia.com/zufang/101103152494.html,,黄村北租房/低楼层(共11层)/2008年建板楼,2室2厅  
集中供暖,暂无数据,燕顺路西,燕郊,房屋户型：2室1厅1卫  ,79平米  ,纳丹堡  ,,东北,,纳丹堡 2室1厅 1500元,1500,,https://lf.lianjia.com/zufang/101102681750.html,,燕顺路西租房/中楼层(共18层)/2010年建板塔结合,2室1厅  
集中供暖,整租,青塔,丰台,房屋户型：3室2厅2卫  整租,134平米  ,万科中粮假日风景  ,,南 北,,万科中粮假日风景 3室2厅 11000元,11000,,https://bj.lianjia.com/zufang/101103199198.html,,青塔租房/中楼层(共9层)/2007年建板楼,3室2厅  
自供暖,整租,回龙观,昌平,房屋户型：2室1厅1卫  整租,104平米  ,云趣园一区  ,,南 北,,云趣园一区，南北向两居，家电齐全，精装修,6500,,https://bj.lianjia.com/zufang/101103147187.html,,回龙观租房/中楼层(共6层)/2000年建板楼,2室1厅  
集中供暖,整租,新华大街,通州,房屋户型：2室2厅2卫  整租,94平米  ,东营前街  ,,南 北,,低楼层+随时入住+双卫生间+南北通透+业主自住,4500,,https://bj.lianjia.com/zufang/101103188519.html,,新华大街租房/低楼层(共6层)/2000年建板楼,2室2厅  
集中供暖,整租,三元桥,朝阳,房屋户型：1室1厅1卫  整租,79平米  ,凤凰城二期  ,,南,,二期南向大一居，全新精装，从未出租，相信您会喜欢,15500,,https://bj.lianjia.com/zufang/101103133965.html,,三元桥租房/中楼层(共32层)/2005年建板楼,1室1厅  
集中供暖,暂无数据,福成四期,燕郊,房屋户型：2室1厅1卫  ,85平米  ,雷捷小区  ,,南 北,,雷捷小区 2室1厅 1300元,1300,,https://lf.lianjia.com/zufang/101103159076.html,,福成四期租房/低楼层(共6层)/2000年建板楼,2室1厅  
集中供暖,整租,丽泽,丰台,房屋户型：2室1厅1卫  整租,94平米  ,益丰苑  ,,南 北,,西三环六里桥益丰苑南北通透两居室,8200,,https://bj.lianjia.com/zufang/101103176033.html,,丽泽租房/中楼层(共17层)/2008年建板塔结合,2室1厅  
自供暖,整租,七里庄,丰台,房屋户型：2室2厅2卫  整租,118平米  ,西局欣园南区  ,,南 北,,七里庄 西局 西局欣园南区南北通透大两居,8000,,https://bj.lianjia.com/zufang/101103112395.html,,七里庄租房/低楼层(共15层)/2002年建板楼,2室2厅  
暂无数据,整租,长椿街,西城,房屋户型：3室1厅1卫  整租,83平米  ,槐柏树后街  ,,南 北,,槐柏树后街 3室1厅 7300元,7300,,https://bj.lianjia.com/zufang/101103147653.html,,长椿街租房/高楼层(共6层)/1999年建板楼,3室1厅  
自供暖,暂无数据,临河里,通州,房屋户型：3室2厅2卫  ,177平米  ,DBC加州小镇  ,,南 北,,DBC加州小镇 3室2厅 8500元,8500,,https://bj.lianjia.com/zufang/101103140517.html,,临河里租房/高楼层(共11层)/2005年建板楼,3室2厅  
集中供暖,暂无数据,燕顺路国道,燕郊,房屋户型：2室1厅1卫  ,78平米  ,上上城理想新城  ,,南,,上上城理想新城 2室1厅 2000元,2000,,https://lf.lianjia.com/zufang/101103226347.html,,燕顺路国道租房/中楼层(共32层)/2016年建板塔结合,2室1厅  
集中供暖,整租,花乡,丰台,房屋户型：2室1厅1卫  整租,84平米  ,银地家园  ,,东南,,丰台新发地银地家园东南两居室 集中供暖 有电梯可短租,5500,,https://bj.lianjia.com/zufang/101103208088.html,,花乡租房/中楼层(共16层)/2004年建板楼,2室1厅  
集中供暖,暂无数据,首尔甜城,燕郊,房屋户型：3室1厅1卫  ,125平米  ,首尔甜城二期  ,,南 北,,首尔甜城二期 3室1厅 2200元,2200,,https://lf.lianjia.com/zufang/101102840961.html,,首尔甜城租房/中楼层(共29层)/2016年建板楼,3室1厅  
,,,,,61平米  ,椿树馆街35号院  ,,南 北,,西二环 广安门 南北通透 明厨明卫 两居室,6000,,https://bj.lianjia.com/zufang/101103123108.html,,天宁寺租房/高楼层(共6层)/1983年建板楼,2室1厅  
,,,,,80平米  ,慧忠北里第三社区  ,原味,东,集中供暖,慧忠北里第三社区2居室,8090,近地铁,https://bj.lianjia.com/zufang/BJ0005524926.html,随时看房,亚运村租房/低楼层(共25层)/1997年建塔楼,2室1厅  
集中供暖,暂无数据,燕京航城,燕郊,房屋户型：3室1厅2卫  ,135平米  ,燕京航城  ,,南 北,,燕京航城 3室1厅 2300元,2300,,https://lf.lianjia.com/zufang/101103194212.html,,燕京航城租房/中楼层(共34层)/2013年建板塔结合,3室1厅  
集中供暖,暂无数据,天洋城,燕郊,房屋户型：1室1厅1卫  ,65平米  ,天洋城  ,,西,,天洋城 1室1厅 1400元,1400,,https://lf.lianjia.com/zufang/101103042105.html,,天洋城租房/低楼层(共31层)/2013年建塔楼,1室1厅  
集中供暖,整租,三里屯,朝阳,房屋户型：1室0厅1卫  整租,45平米  ,华源之星  ,,东,,东大桥，华源之星，精装开间，视野好,8500,,https://bj.lianjia.com/zufang/101103042217.html,,三里屯租房/中楼层(共25层)/2004年建塔楼,1室0厅  
集中供暖,暂无数据,首尔甜城,燕郊,房屋户型：2室1厅1卫  ,94平米  ,金桥嘉苑  ,,南 北,,金桥嘉苑 2室1厅 1800元,1800,,https://lf.lianjia.com/zufang/101103042277.html,,首尔甜城租房/中楼层(共16层)/2012年建板楼,2室1厅  
自供暖,暂无数据,百子湾,朝阳,房屋户型：3室1厅2卫  ,185平米  ,金海国际南区  ,,南 北,,金海国际南区 3室1厅 16000元,16000,,https://bj.lianjia.com/zufang/101103042378.html,,百子湾租房/高楼层(共18层)/2005年建板楼,3室1厅  
集中供暖,暂无数据,燕京航城,燕郊,房屋户型：2室1厅1卫  ,83平米  ,燕京航城  ,,南,,燕京航城 2室1厅 1500元,1500,,https://lf.lianjia.com/zufang/101103042445.html,,燕京航城租房/高楼层(共33层)/2010年建板塔结合,2室1厅  
集中供暖,暂无数据,望京,朝阳,房屋户型：2房间1卫  ,173平米  ,佳境天城  ,,东南,,佳境天城 2房间1卫 27100元,27100,,https://bj.lianjia.com/zufang/101103042452.html,,望京租房/高楼层(共25层)/2002年建塔楼,2房间1卫  
集中供暖,暂无数据,燕京航城,燕郊,房屋户型：2室1厅1卫  ,78平米  ,ISOHO  ,,南,,ISOHO 2室1厅 3000元,3000,,https://lf.lianjia.com/zufang/101103042494.html,,燕京航城租房/低楼层(共26层)/2017年建塔楼,2室1厅  
集中供暖,整租,良乡,房山,房屋户型：1室1厅1卫  整租,45平米  ,房山超级蜂巢  ,,东,,房山超级蜂巢 1室1厅 2300元,2300,,https://bj.lianjia.com/zufang/101103042513.html,,良乡租房/高楼层(共10层)/塔楼,1室1厅  
集中供暖,整租,公主坟,海淀,房屋户型：3室1厅2卫  整租,171平米  ,国悦府  ,,南,,国悦府  万寿路精装修三居室  2010年商品房 带车位,35000,,https://bj.lianjia.com/zufang/101103042555.html,,公主坟租房/中楼层(共19层)/2010年建塔楼,3室1厅  
集中供暖,暂无数据,燕京航城,燕郊,房屋户型：3室2厅2卫  ,78平米  ,燕京航城  ,,南 北,,燕京航城 3室2厅 2000元,2000,,https://lf.lianjia.com/zufang/101103040031.html,,燕京航城租房/高楼层(共33层)/2010年建板塔结合,3室2厅  
集中供暖,暂无数据,首尔甜城,燕郊,房屋户型：1室1厅1卫  ,74平米  ,金桥嘉苑  ,,南 北,,金桥嘉苑 1室1厅 800元,800,,https://lf.lianjia.com/zufang/101103040083.html,,首尔甜城租房/低楼层(共18层)/2012年建板楼,1室1厅  
集中供暖,整租,首尔甜城,燕郊,房屋户型：3室1厅1卫  整租,85平米  ,天佑爱上岛  ,,南 北,,全新装修新上小三居急租房源，，，,2000,,https://lf.lianjia.com/zufang/101103040113.html,,首尔甜城租房/高楼层(共27层)/板楼,3室1厅  
集中供暖,暂无数据,燕顺路国道,燕郊,房屋户型：2室1厅1卫  ,75平米  ,汇福悦榕湾  ,,南 北,,汇福悦榕湾 2室1厅 2000元,2000,,https://lf.lianjia.com/zufang/101103040219.html,,燕顺路国道租房/中楼层(共27层)/暂无数据,2室1厅  
暂无数据,整租,科技园区,丰台,房屋户型：3室1厅1卫  整租,98平米  ,万科蓝蓝沁家园  ,,南 北,,万科蓝蓝沁家园 3室1厅 9500元,9500,,https://bj.lianjia.com/zufang/101103040256.html,,科技园区租房/中楼层(共10层)/暂无数据,3室1厅  
自供暖,整租,后沙峪,顺义,房屋户型：4室2厅2卫  整租,114平米  ,江山赋  ,,南 北,,中景江山赋 114平米 3居室 看房提前联系 顶层做了阁楼,16000,,https://bj.lianjia.com/zufang/101103040331.html,,后沙峪租房/高楼层(共10层)/2010年建板塔结合,4室2厅  
集中供暖,整租,北苑,朝阳,房屋户型：3室1厅2卫  整租,127平米  ,北苑家园望春园  ,,东南,,北苑望春园中间楼三居 东南朝阳 高楼层 视野采光好!,11000,,https://bj.lianjia.com/zufang/101103040414.html,,北苑租房/高楼层(共25层)/2006年建塔楼,3室1厅  
集中供暖,暂无数据,天洋城,燕郊,房屋户型：3室1厅1卫  ,114平米  ,天洋城  ,,南 北,,天洋城精装修大三居看房方便 拎包入组,2200,,https://lf.lianjia.com/zufang/101103041186.html,,天洋城租房/中楼层(共34层)/2009年建板塔结合,3室1厅  
集中供暖,暂无数据,燕顺路国道,燕郊,房屋户型：1室0厅1卫  ,52平米  ,潮白人家  ,,南,,潮白人家 1室0厅 1700元,1700,,https://lf.lianjia.com/zufang/101103041204.html,,燕顺路国道租房/低楼层(共24层)/2011年建塔楼,1室0厅  
